x,y,h
69,12,2
69,13,0
69,14,0
69,15,0
69,16,0
69,17,0
69,18,85
69,19,0
69,20,85
69,21,0
69,22,0
69,23,5
69,24,0
69,25,1
69,26,2
69,27,4
69,28,5
69,29,6
69,30,7
69,31,0
69,32,6
69,33,0
69,34,0
69,35,5
69,36,0
69,37,7
69,38,5
69,39,0
69,40,0
69,41,0
69,42,0
69,43,0
69,44,12
69,45,13
69,46,14
69,47,0
69,48,7
69,49,7
69,50,8
69,51,10
69,52,0
69,53,0
69,54,0
69,55,17
69,56,18
69,57,0
69,58,28
69,59,30
69,60,31
69,61,0
69,62,38
69,63,51
69,64,50
69,65,0
69,66,47
69,67,47
69,68,46
69,69,44
69,70,20
69,71,0
69,72,31
69,73,31
69,74,30
69,75,5
69,76,0
69,77,3
69,78,0
69,79,0
69,80,3
69,81,0
69,82,8
69,83,8
69,84,7
69,85,6
69,86,4
69,87,3
69,88,0
69,89,0
69,90,5
69,91,8
69,92,0
69,93,6
69,94,5
69,95,0
69,96,85
69,97,85
69,98,85
69,99,85
69,100,85
69,101,85
69,102,85
69,103,9
69,104,8
69,105,7
69,106,6
69,107,0
69,108,9
69,109,0
69,110,0
69,111,17
69,112,16
69,113,15
69,114,0
69,115,0
69,116,14
69,117,0
69,118,0
69,119,0
69,120,42
69,121,42
69,122,0
69,123,20
69,124,0
69,125,20
69,126,21
69,127,0
69,128,11
69,129,9
69,130,0
69,131,5
69,132,4
69,133,3
69,134,1
70,0,2
70,1,2
70,2,0
70,3,0
70,4,0
70,5,1
70,6,2
70,7,3
70,8,0
70,9,7
70,10,8
70,11,8
70,12,3
70,13,0
70,14,0
70,15,0
70,16,0
70,17,85
70,18,85
70,19,85
70,20,85
70,21,0
70,22,5
70,23,4
70,24,0
70,25,0
70,26,0
70,27,3
70,28,4
70,29,0
70,30,0
70,31,7
70,32,7
70,33,7
70,34,6
70,35,0
70,36,9
70,37,8
70,38,6
70,39,4
70,40,3
70,41,2
70,42,1
70,43,0
70,44,0
70,45,15
70,46,33
70,47,34
70,48,0
70,49,0
70,50,0
70,51,11
70,52,11
70,53,1
70,54,0
70,55,18
70,56,19
70,57,20
70,58,0
70,59,27
70,60,26
70,61,25
70,62,0
70,63,0
70,64,3
70,65,4
70,66,5
70,67,46
70,68,45
70,69,43
70,70,40
70,71,0
70,72,33
70,73,32
70,74,0
70,75,5
70,76,4
70,77,2
70,78,1
70,79,2
70,80,3
70,81,0
70,82,7
70,83,0
70,84,8
70,85,0
70,86,0
70,87,13
70,88,13
70,89,0
70,90,10
70,91,9
70,92,7
70,93,4
70,94,0
70,95,0
70,96,5
70,97,85
70,98,85
70,99,0
70,100,85
70,101,85
70,102,0
70,103,0
70,104,2
70,105,0
70,106,5
70,107,0
70,108,8
70,109,9
70,110,10
70,111,13
70,112,14
70,113,13
70,114,0
70,115,13
70,116,13
70,117,2
70,118,1
70,119,17
70,120,41
70,121,41
70,122,21
70,123,19
70,124,19
70,125,0
70,126,0
70,127,13
70,128,12
70,129,0
70,130,8
70,131,7
70,132,6
70,133,0
70,134,2
71,0,3
71,1,3
71,2,1
71,3,0
71,4,1
71,5,0
71,6,0
71,7,0
71,8,4
71,9,6
71,10,9
71,11,9
71,12,0
71,13,0
71,14,85
71,15,85
71,16,85
71,17,85
71,18,85
71,19,0
71,20,85
71,21,85
71,22,85
71,23,0
71,24,3
71,25,2
71,26,2
71,27,0
71,28,0
71,29,2
71,30,3
71,31,4
71,32,8
71,33,0
71,34,8
71,35,10
71,36,11
71,37,10
71,38,0
71,39,0
71,40,4
71,41,3
71,42,0
71,43,0
71,44,0
71,45,32
71,46,34
71,47,35
71,48,36
71,49,37
71,50,39
71,51,40
71,52,0
71,53,46
71,54,47
71,55,0
71,56,0
71,57,21
71,58,22
71,59,23
71,60,24
71,61,0
71,62,1
71,63,2
71,64,0
71,65,2
71,66,0
71,67,0
71,68,42
71,69,41
71,70,39
71,71,36
71,72,34
71,73,33
71,74,0
71,75,4
71,76,3
71,77,0
71,78,0
71,79,0
71,80,3
71,81,5
71,82,6
71,83,7
71,84,0
71,85,9
71,86,12
71,87,13
71,88,13
71,89,12
71,90,11
71,91,10
71,92,0
71,93,0
71,94,3
71,95,0
71,96,0
71,97,4
71,98,0
71,99,0
71,100,1
71,101,1
71,102,0
71,103,1
71,104,0
71,105,0
71,106,4
71,107,6
71,108,7
71,109,8
71,110,0
71,111,11
71,112,12
71,113,8
71,114,0
71,115,12
71,116,12
71,117,0
71,118,0
71,119,16
71,120,40
71,121,40
71,122,0
71,123,0
71,124,18
71,125,17
71,126,14
71,127,0
71,128,13
71,129,11
71,130,0
71,131,8
71,132,7
71,133,4
71,134,3
72,0,4
72,1,5
72,2,0
72,3,0
72,4,0
72,5,0
72,6,1
72,7,0
72,8,5
72,9,0
72,10,0
72,11,85
72,12,85
72,13,85
72,14,85
72,15,85
72,16,85
72,17,85
72,18,3
72,19,2
72,20,0
72,21,85
72,22,85
72,23,85
72,24,0
72,25,3
72,26,1
72,27,0
72,28,1
72,29,0
72,30,3
72,31,0
72,32,0
72,33,9
72,34,10
72,35,0
72,36,11
72,37,12
72,38,0
72,39,15
72,40,16
72,41,0
72,42,0
72,43,23
72,44,28
72,45,31
72,46,33
72,47,35
72,48,36
72,49,38
72,50,41
72,51,42
72,52,45
72,53,48
72,54,49
72,55,48
72,56,24
72,57,23
72,58,0
72,59,0
72,60,0
72,61,0
72,62,2
72,63,0
72,64,1
72,65,1
72,66,0
72,67,0
72,68,0
72,69,38
72,70,37
72,71,35
72,72,34
72,73,0
72,74,3
72,75,2
72,76,0
72,77,1
72,78,0
72,79,1
72,80,0
72,81,4
72,82,5
72,83,0
72,84,8
72,85,10
72,86,11
72,87,12
72,88,0
72,89,12
72,90,11
72,91,0
72,92,0
72,93,2
72,94,3
72,95,4
72,96,3
72,97,0
72,98,1
72,99,0
72,100,0
72,101,0
72,102,0
72,103,0
72,104,2
72,105,3
72,106,0
72,107,5
72,108,0
72,109,0
72,110,0
72,111,6
72,112,0
72,113,0
72,114,7
72,115,0
72,116,11
72,117,0
72,118,14
72,119,15
72,120,0
72,121,39
72,122,39
72,123,0
72,124,18
72,125,0
72,126,16
72,127,15
72,128,12
72,129,0
72,130,10
72,131,9
72,132,0
72,133,4
72,134,3
73,0,6
73,1,7
73,2,6
73,3,1
73,4,1
73,5,2
73,6,0
73,7,6
73,8,0
73,9,6
73,10,85
73,11,85
73,12,85
73,13,85
73,14,85
73,15,0
73,16,0
73,17,2
73,18,0
73,19,0
73,20,1
73,21,0
73,22,85
73,23,85
73,24,4
73,25,0
73,26,0
73,27,0
73,28,0
73,29,2
73,30,0
73,31,0
73,32,4
73,33,10
73,34,10
73,35,2
73,36,0
73,37,12
73,38,14
73,39,15
73,40,16
73,41,17
73,42,22
73,43,24
73,44,27
73,45,29
73,46,30
73,47,0
73,48,19
73,49,0
73,50,43
73,51,44
73,52,0
73,53,50
73,54,50
73,55,49
73,56,24
73,57,0
73,58,24
73,59,26
73,60,85
73,61,85
73,62,85
73,63,0
73,64,0
73,65,0
73,66,2
73,67,3
73,68,4
73,69,0
73,70,0
73,71,5
73,72,0
73,73,2
73,74,0
73,75,1
73,76,0
73,77,0
73,78,2
73,79,0
73,80,0
73,81,1
73,82,1
73,83,0
73,84,3
73,85,9
73,86,10
73,87,0
73,88,4
73,89,5
73,90,4
73,91,0
73,92,1
73,93,2
73,94,0
73,95,0
73,96,4
73,97,2
73,98,0
73,99,0
73,100,1
73,101,2
73,102,2
73,103,1
73,104,0
73,105,4
73,106,5
73,107,2
73,108,1
73,109,0
73,110,3
73,111,5
73,112,6
73,113,6
73,114,5
73,115,8
73,116,10
73,117,12
73,118,13
73,119,14
73,120,16
73,121,38
73,122,38
73,123,31
73,124,20
73,125,0
73,126,17
73,127,17
73,128,0
73,129,0
73,130,11
73,131,10
73,132,5
73,133,0
73,134,2
74,0,8
74,1,10
74,2,11
74,3,0
74,4,0
74,5,9
74,6,8
74,7,7
74,8,7
74,9,0
74,10,85
74,11,85
74,12,0
74,13,0
74,14,1
74,15,0
74,16,1
74,17,0
74,18,1
74,19,0
74,20,1
74,21,0
74,22,85
74,23,0
74,24,5
74,25,2
74,26,1
74,27,1
74,28,1
74,29,1
74,30,2
74,31,3
74,32,0
74,33,11
74,34,0
74,35,0
74,36,1
74,37,0
74,38,13
74,39,14
74,40,0
74,41,18
74,42,21
74,43,23
74,44,25
74,45,26
74,46,17
74,47,0
74,48,0
74,49,18
74,50,44
74,51,45
74,52,0
74,53,52
74,54,51
74,55,0
74,56,0
74,57,0
74,58,25
74,59,85
74,60,85
74,61,85
74,62,85
74,63,85
74,64,85
74,65,85
74,66,4
74,67,0
74,68,4
74,69,5
74,70,0
74,71,4
74,72,3
74,73,1
74,74,0
74,75,0
74,76,0
74,77,0
74,78,3
74,79,3
74,80,0
74,81,0
74,82,0
74,83,0
74,84,2
74,85,0
74,86,0
74,87,3
74,88,0
74,89,0
74,90,0
74,91,3
74,92,0
74,93,0
74,94,1
74,95,5
74,96,6
74,97,0
74,98,0
74,99,0
74,100,3
74,101,4
74,102,0
74,103,3
74,104,0
74,105,6
74,106,5
74,107,0
74,108,1
74,109,0
74,110,2
74,111,4
74,112,5
74,113,0
74,114,4
74,115,0
74,116,9
74,117,11
74,118,12
74,119,0
74,120,0
74,121,37
74,122,0
74,123,32
74,124,30
74,125,19
74,126,18
74,127,0
74,128,18
74,129,12
74,130,11
74,131,6
74,132,4
74,133,3
74,134,1
75,0,9
75,1,11
75,2,12
75,3,13
75,4,12
75,5,11
75,6,10
75,7,0
75,8,0
75,9,8
75,10,85
75,11,85
75,12,85
75,13,0
75,14,1
75,15,0
75,16,1
75,17,0
75,18,2
75,19,4
75,20,5
75,21,0
75,22,85
75,23,85
75,24,85
75,25,0
75,26,0
75,27,0
75,28,0
75,29,0
75,30,0
75,31,5
75,32,12
75,33,12
75,34,0
75,35,0
75,36,1
75,37,0
75,38,0
75,39,2
75,40,0
75,41,0
75,42,19
75,43,20
75,44,0
75,45,15
75,46,0
75,47,16
75,48,17
75,49,0
75,50,0
75,51,45
75,52,53
75,53,54
75,54,53
75,55,2
75,56,1
75,57,1
75,58,0
75,59,85
75,60,85
75,61,0
75,62,0
75,63,85
75,64,85
75,65,85
75,66,85
75,67,0
75,68,6
75,69,0
75,70,5
75,71,4
75,72,0
75,73,0
75,74,1
75,75,0
75,76,1
75,77,0
75,78,4
75,79,4
75,80,0
75,81,1
75,82,1
75,83,0
75,84,1
75,85,1
75,86,2
75,87,3
75,88,0
75,89,0
75,90,2
75,91,4
75,92,4
75,93,0
75,94,0
75,95,6
75,96,7
75,97,7
75,98,1
75,99,2
75,100,5
75,101,10
75,102,9
75,103,8
75,104,7
75,105,6
75,106,3
75,107,2
75,108,0
75,109,0
75,110,1
75,111,0
75,112,3
75,113,3
75,114,0
75,115,3
75,116,0
75,117,5
75,118,2
75,119,1
75,120,2
75,121,36
75,122,36
75,123,33
75,124,0
75,125,29
75,126,0
75,127,22
75,128,21
75,129,19
75,130,0
75,131,0
75,132,0
75,133,0
75,134,2
76,0,2
76,1,10
76,2,12
76,3,13
76,4,14
76,5,0
76,6,12
76,7,11
76,8,0
76,9,0
76,10,85
76,11,85
76,12,85
76,13,2
76,14,0
76,15,1
76,16,0
76,17,0
76,18,3
76,19,6
76,20,7
76,21,9
76,22,85
76,23,85
76,24,85
76,25,85
76,26,1
76,27,1
76,28,2
76,29,3
76,30,4
76,31,6
76,32,13
76,33,13
76,34,1
76,35,0
76,36,2
76,37,3
76,38,2
76,39,1
76,40,0
76,41,0
76,42,1
76,43,0
76,44,0
76,45,13
76,46,14
76,47,15
76,48,17
76,49,18
76,50,33
76,51,0
76,52,58
76,53,57
76,54,55
76,55,0
76,56,0
76,57,2
76,58,0
76,59,85
76,60,85
76,61,0
76,62,85
76,63,85
76,64,0
76,65,0
76,66,85
76,67,85
76,68,85
76,69,85
76,70,0
76,71,0
76,72,85
76,73,85
76,74,0
76,75,1
76,76,0
76,77,0
76,78,6
76,79,5
76,80,0
76,81,2
76,82,2
76,83,0
76,84,0
76,85,0
76,86,0
76,87,3
76,88,4
76,89,1
76,90,0
76,91,5
76,92,5
76,93,0
76,94,1
76,95,0
76,96,8
76,97,8
76,98,0
76,99,0
76,100,85
76,101,85
76,102,13
76,103,0
76,104,8
76,105,0
76,106,0
76,107,0
76,108,1
76,109,0
76,110,1
76,111,0
76,112,1
76,113,2
76,114,0
76,115,2
76,116,4
76,117,0
76,118,0
76,119,0
76,120,0
76,121,35
76,122,35
76,123,34
76,124,32
76,125,30
76,126,28
76,127,25
76,128,23
76,129,20
76,130,0
76,131,4
76,132,3
76,133,2
76,134,1
77,0,1
77,1,0
77,2,0
77,3,0
77,4,15
77,5,15
77,6,14
77,7,13
77,8,0
77,9,0
77,10,0
77,11,85
77,12,0
77,13,3
77,14,0
77,15,0
77,16,2
77,17,2
77,18,0
77,19,5
77,20,7
77,21,8
77,22,85
77,23,85
77,24,85
77,25,85
77,26,0
77,27,0
77,28,4
77,29,5
77,30,0
77,31,0
77,32,14
77,33,0
77,34,14
77,35,0
77,36,4
77,37,4
77,38,0
77,39,0
77,40,2
77,41,0
77,42,0
77,43,11
77,44,12
77,45,13
77,46,0
77,47,0
77,48,0
77,49,32
77,50,34
77,51,59
77,52,59
77,53,58
77,54,56
77,55,4
77,56,3
77,57,3
77,58,0
77,59,85
77,60,85
77,61,85
77,62,85
77,63,0
77,64,8
77,65,9
77,66,10
77,67,85
77,68,85
77,69,85
77,70,85
77,71,85
77,72,85
77,73,85
77,74,85
77,75,0
77,76,0
77,77,7
77,78,9
77,79,10
77,80,0
77,81,4
77,82,3
77,83,0
77,84,1
77,85,1
77,86,2
77,87,3
77,88,0
77,89,5
77,90,0
77,91,7
77,92,8
77,93,0
77,94,0
77,95,9
77,96,9
77,97,0
77,98,85
77,99,85
77,100,85
77,101,85
77,102,85
77,103,12
77,104,0
77,105,9
77,106,8
77,107,0
77,108,5
77,109,4
77,110,0
77,111,0
77,112,0
77,113,0
77,114,1
77,115,0
77,116,3
77,117,5
77,118,7
77,119,9
77,120,11
77,121,16
77,122,34
77,123,33
77,124,31
77,125,29
77,126,27
77,127,26
77,128,24
77,129,0
77,130,6
77,131,5
77,132,4
77,133,0
77,134,0
78,0,0
78,1,0
78,2,1
78,3,0
78,4,16
78,5,16
78,6,0
78,7,85
78,8,85
78,9,85
78,10,85
78,11,85
78,12,0
78,13,6
78,14,5
78,15,3
78,16,0
78,17,1
78,18,1
78,19,0
78,20,4
78,21,0
78,22,0
78,23,85
78,24,85
78,25,85
78,26,1
78,27,0
78,28,6
78,29,7
78,30,6
78,31,7
78,32,15
78,33,18
78,34,17
78,35,15
78,36,0
78,37,5
78,38,6
78,39,7
78,40,8
78,41,9
78,42,10
78,43,11
78,44,12
78,45,0
78,46,0
78,47,0
78,48,0
78,49,31
78,50,33
78,51,60
78,52,60
78,53,0
78,54,57
78,55,0
78,56,0
78,57,61
78,58,64
78,59,65
78,60,85
78,61,85
78,62,0
78,63,6
78,64,7
78,65,8
78,66,0
78,67,0
78,68,85
78,69,85
78,70,85
78,71,85
78,72,85
78,73,85
78,74,85
78,75,0
78,76,0
78,77,8
78,78,11
78,79,12
78,80,11
78,81,4
78,82,3
78,83,2
78,84,0
78,85,2
78,86,0
78,87,0
78,88,4
78,89,5
78,90,6
78,91,9
78,92,10
78,93,11
78,94,10
78,95,0
78,96,85
78,97,85
78,98,85
78,99,85
78,100,85
78,101,85
78,102,85
78,103,11
78,104,10
78,105,9
78,106,8
78,107,7
78,108,6
78,109,5
78,110,3
78,111,2
78,112,1
78,113,0
78,114,1
78,115,0
78,116,0
78,117,6
78,118,8
78,119,10
78,120,12
78,121,0
78,122,15
78,123,0
78,124,0
78,125,0
78,126,26
78,127,25
78,128,9
78,129,7
78,130,0
78,131,6
78,132,0
78,133,0
78,134,0
79,0,0
79,1,1
79,2,0
79,3,2
79,4,6
79,5,17
79,6,85
79,7,85
79,8,85
79,9,85
79,10,0
79,11,85
79,12,85
79,13,9
79,14,7
79,15,4
79,16,0
79,17,0
79,18,0
79,19,0
79,20,2
79,21,3
79,22,4
79,23,0
79,24,85
79,25,0
79,26,0
79,27,2
79,28,8
79,29,9
79,30,0
79,31,0
79,32,17
79,33,18
79,34,18
79,35,16
79,36,0
79,37,7
79,38,7
79,39,0
79,40,9
79,41,10
79,42,0
79,43,0
79,44,0
79,45,0
79,46,0
79,47,27
79,48,28
79,49,29
79,50,30
79,51,0
79,52,61
79,53,62
79,54,0
79,55,58
79,56,60
79,57,62
79,58,63
79,59,64
79,60,0
79,61,7
79,62,0
79,63,0
79,64,5
79,65,0
79,66,1
79,67,0
79,68,85
79,69,85
79,70,85
79,71,0
79,72,0
79,73,85
79,74,85
79,75,17
79,76,0
79,77,0
79,78,13
79,79,14
79,80,15
79,81,0
79,82,0
79,83,0
79,84,2
79,85,0
79,86,1
79,87,2
79,88,3
79,89,4
79,90,0
79,91,11
79,92,12
79,93,0
79,94,85
79,95,85
79,96,85
79,97,85
79,98,85
79,99,0
79,100,85
79,101,85
79,102,0
79,103,0
79,104,2
79,105,0
79,106,1
79,107,0
79,108,7
79,109,0
79,110,4
79,111,0
79,112,2
79,113,0
79,114,1
79,115,0
79,116,1
79,117,2
79,118,7
79,119,9
79,120,11
79,121,13
79,122,14
79,123,1
79,124,0
79,125,1
79,126,0
79,127,0
79,128,8
79,129,0
79,130,0
79,131,85
79,132,85
79,133,0
79,134,1
80,0,2
80,1,3
80,2,0
80,3,5
80,4,0
80,5,0
80,6,85
80,7,85
80,8,85
80,9,0
80,10,85
80,11,85
80,12,85
80,13,85
80,14,8
80,15,3
80,16,0
80,17,1
80,18,1
80,19,1
80,20,0
80,21,5
80,22,0
80,23,85
80,24,0
80,25,2
80,26,1
80,27,0
80,28,10
80,29,12
80,30,14
80,31,15
80,32,16
80,33,18
80,34,17
80,35,11
80,36,9
80,37,8
80,38,0
80,39,0
80,40,0
80,41,12
80,42,11
80,43,0
80,44,0
80,45,0
80,46,26
80,47,27
80,48,28
80,49,0
80,50,1
80,51,0
80,52,62
80,53,62
80,54,61
80,55,59
80,56,0
80,57,61
80,58,62
80,59,14
80,60,8
80,61,6
80,62,5
80,63,4
80,64,3
80,65,2
80,66,1
80,67,0
80,68,0
80,69,85
80,70,85
80,71,85
80,72,85
80,73,85
80,74,0
80,75,18
80,76,16
80,77,14
80,78,0
80,79,17
80,80,18
80,81,16
80,82,1
80,83,1
80,84,1
80,85,0
80,86,2
80,87,0
80,88,0
80,89,0
80,90,0
80,91,12
80,92,13
80,93,85
80,94,85
80,95,85
80,96,0
80,97,0
80,98,0
80,99,0
80,100,0
80,101,2
80,102,2
80,103,1
80,104,0
80,105,0
80,106,0
80,107,0
80,108,8
80,109,8
80,110,0
80,111,5
80,112,3
80,113,0
80,114,1
80,115,2
80,116,0
80,117,0
80,118,0
80,119,1
80,120,0
80,121,14
80,122,0
80,123,15
80,124,0
80,125,0
80,126,0
80,127,0
80,128,9
80,129,0
80,130,85
80,131,85
80,132,85
80,133,85
80,134,0
81,0,2
81,1,3
81,2,4
81,3,6
81,4,85
81,5,85
81,6,85
81,7,85
81,8,2
81,9,0
81,10,0
81,11,85
81,12,85
81,13,85
81,14,0
81,15,2
81,16,0
81,17,0
81,18,0
81,19,0
81,20,6
81,21,7
81,22,85
81,23,85
81,24,85
81,25,3
81,26,0
81,27,0
81,28,11
81,29,13
81,30,14
81,31,15
81,32,0
81,33,0
81,34,0
81,35,10
81,36,0
81,37,0
81,38,13
81,39,15
81,40,17
81,41,19
81,42,20
81,43,0
81,44,0
81,45,24
81,46,25
81,47,26
81,48,3
81,49,2
81,50,0
81,51,0
81,52,0
81,53,61
81,54,60
81,55,16
81,56,15
81,57,0
81,58,13
81,59,0
81,60,0
81,61,7
81,62,0
81,63,4
81,64,0
81,65,0
81,66,1
81,67,0
81,68,1
81,69,2
81,70,0
81,71,0
81,72,85
81,73,85
81,74,85
81,75,19
81,76,0
81,77,15
81,78,16
81,79,18
81,80,19
81,81,19
81,82,0
81,83,0
81,84,0
81,85,3
81,86,3
81,87,0
81,88,1
81,89,0
81,90,1
81,91,0
81,92,85
81,93,85
81,94,0
81,95,2
81,96,0
81,97,1
81,98,0
81,99,1
81,100,0
81,101,1
81,102,0
81,103,2
81,104,0
81,105,1
81,106,1
81,107,0
81,108,8
81,109,8
81,110,7
81,111,6
81,112,4
81,113,1
81,114,0
81,115,0
81,116,1
81,117,1
81,118,0
81,119,0
81,120,0
81,121,15
81,122,85
81,123,85
81,124,16
81,125,0
81,126,1
81,127,85
81,128,85
81,129,85
81,130,0
81,131,85
81,132,85
81,133,85
81,134,2
82,0,1
82,1,0
82,2,0
82,3,85
82,4,85
82,5,85
82,6,85
82,7,0
82,8,1
82,9,0
82,10,0
82,11,85
82,12,85
82,13,4
82,14,0
82,15,1
82,16,1
82,17,0
82,18,3
82,19,7
82,20,8
82,21,0
82,22,85
82,23,85
82,24,85
82,25,0
82,26,4
82,27,5
82,28,0
82,29,12
82,30,13
82,31,6
82,32,0
82,33,0
82,34,8
82,35,9
82,36,10
82,37,12
82,38,14
82,39,16
82,40,18
82,41,19
82,42,20
82,43,21
82,44,22
82,45,23
82,46,24
82,47,0
82,48,0
82,49,0
82,50,3
82,51,0
82,52,7
82,53,8
82,54,0
82,55,14
82,56,13
82,57,12
82,58,11
82,59,9
82,60,8
82,61,7
82,62,5
82,63,0
82,64,0
82,65,0
82,66,0
82,67,0
82,68,2
82,69,0
82,70,0
82,71,3
82,72,85
82,73,85
82,74,85
82,75,85
82,76,0
82,77,2
82,78,16
82,79,0
82,80,85
82,81,85
82,82,0
82,83,0
82,84,0
82,85,85
82,86,85
82,87,0
82,88,2
82,89,0
82,90,2
82,91,85
82,92,85
82,93,85
82,94,0
82,95,1
82,96,2
82,97,1
82,98,2
82,99,0
82,100,0
82,101,2
82,102,0
82,103,3
82,104,4
82,105,5
82,106,0
82,107,7
82,108,0
82,109,0
82,110,7
82,111,5
82,112,0
82,113,0
82,114,0
82,115,0
82,116,1
82,117,0
82,118,7
82,119,8
82,120,0
82,121,85
82,122,85
82,123,85
82,124,85
82,125,0
82,126,85
82,127,85
82,128,85
82,129,85
82,130,0
82,131,0
82,132,85
82,133,85
82,134,1
83,0,0
83,1,2
83,2,85
83,3,85
83,4,85
83,5,85
83,6,2
83,7,0
83,8,0
83,9,2
83,10,85
83,11,85
83,12,0
83,13,3
83,14,2
83,15,0
83,16,0
83,17,2
83,18,3
83,19,8
83,20,9
83,21,0
83,22,85
83,23,85
83,24,5
83,25,0
83,26,6
83,27,6
83,28,0
83,29,2
83,30,0
83,31,5
83,32,0
83,33,7
83,34,8
83,35,0
83,36,0
83,37,11
83,38,13
83,39,15
83,40,17
83,41,18
83,42,0
83,43,21
83,44,22
83,45,0
83,46,0
83,47,1
83,48,0
83,49,3
83,50,4
83,51,6
83,52,7
83,53,0
83,54,8
83,55,7
83,56,0
83,57,11
83,58,10
83,59,0
83,60,7
83,61,6
83,62,0
83,63,0
83,64,1
83,65,0
83,66,3
83,67,3
83,68,0
83,69,1
83,70,2
83,71,0
83,72,85
83,73,85
83,74,85
83,75,85
83,76,0
83,77,1
83,78,0
83,79,85
83,80,85
83,81,85
83,82,85
83,83,85
83,84,85
83,85,85
83,86,85
83,87,85
83,88,4
83,89,3
83,90,0
83,91,85
83,92,85
83,93,0
83,94,1
83,95,0
83,96,0
83,97,0
83,98,0
83,99,2
83,100,3
83,101,3
83,102,2
83,103,0
83,104,4
83,105,5
83,106,6
83,107,7
83,108,8
83,109,8
83,110,0
83,111,0
83,112,0
83,113,5
83,114,4
83,115,0
83,116,0
83,117,6
83,118,7
83,119,8
83,120,85
83,121,85
83,122,0
83,123,85
83,124,85
83,125,85
83,126,0
83,127,85
83,128,85
83,129,85
83,130,85
83,131,85
83,132,85
83,133,0
83,134,0
84,0,0
84,1,85
84,2,85
84,3,0
84,4,85
84,5,0
84,6,0
84,7,1
84,8,0
84,9,85
84,10,85
84,11,0
84,12,1
84,13,0
84,14,3
84,15,0
84,16,1
84,17,2
84,18,0
84,19,0
84,20,10
84,21,85
84,22,85
84,23,0
84,24,3
84,25,4
84,26,7
84,27,7
84,28,0
84,29,1
84,30,3
84,31,4
84,32,6
84,33,7
84,34,0
84,35,0
84,36,1
84,37,2
84,38,0
84,39,0
84,40,0
84,41,0
84,42,1
84,43,0
84,44,0
84,45,1
84,46,0
84,47,2
84,48,2
84,49,0
84,50,5
84,51,6
84,52,0
84,53,8
84,54,0
84,55,6
84,56,5
84,57,4
84,58,3
84,59,0
84,60,0
84,61,0
84,62,0
84,63,0
84,64,0
84,65,2
84,66,3
84,67,4
84,68,0
84,69,2
84,70,0
84,71,3
84,72,85
84,73,85
84,74,85
84,75,85
84,76,0
84,77,1
84,78,0
84,79,85
84,80,85
84,81,0
84,82,0
84,83,85
84,84,85
84,85,85
84,86,85
84,87,85
84,88,0
84,89,85
84,90,85
84,91,85
84,92,85
84,93,85
84,94,0
84,95,0
84,96,3
84,97,2
84,98,1
84,99,0
84,100,3
84,101,0
84,102,1
84,103,0
84,104,0
84,105,0
84,106,4
84,107,0
84,108,9
84,109,10
84,110,0
84,111,9
84,112,8
84,113,7
84,114,6
84,115,3
84,116,0
84,117,5
84,118,6
84,119,0
84,120,85
84,121,85
84,122,85
84,123,85
84,124,85
84,125,85
84,126,85
84,127,0
84,128,85
84,129,85
84,130,85
84,131,85
84,132,23
84,133,22
84,134,0
85,0,85
85,1,85
85,2,85
85,3,85
85,4,85
85,5,85
85,6,0
85,7,85
85,8,85
85,9,85
85,10,21
85,11,0
85,12,0
85,13,0
85,14,4
85,15,4
85,16,0
85,17,0
85,18,1
85,19,2
85,20,11
85,21,85
85,22,85
85,23,0
85,24,2
85,25,0
85,26,0
85,27,8
85,28,0
85,29,0
85,30,2
85,31,0
85,32,5
85,33,0
85,34,8
85,35,0
85,36,1
85,37,0
85,38,0
85,39,0
85,40,1
85,41,0
85,42,0
85,43,16
85,44,15
85,45,0
85,46,3
85,47,0
85,48,3
85,49,0
85,50,0
85,51,6
85,52,0
85,53,8
85,54,7
85,55,0
85,56,2
85,57,0
85,58,2
85,59,2
85,60,0
85,61,1
85,62,1
85,63,0
85,64,1
85,65,1
85,66,0
85,67,0
85,68,4
85,69,3
85,70,0
85,71,0
85,72,85
85,73,85
85,74,0
85,75,85
85,76,85
85,77,0
85,78,0
85,79,1
85,80,85
85,81,85
85,82,0
85,83,85
85,84,85
85,85,0
85,86,0
85,87,85
85,88,85
85,89,85
85,90,85
85,91,0
85,92,85
85,93,0
85,94,85
85,95,4
85,96,3
85,97,2
85,98,0
85,99,0
85,100,3
85,101,0
85,102,0
85,103,2
85,104,3
85,105,3
85,106,1
85,107,0
85,108,10
85,109,11
85,110,11
85,111,10
85,112,9
85,113,7
85,114,5
85,115,0
85,116,2
85,117,0
85,118,4
85,119,0
85,120,85
85,121,85
85,122,85
85,123,85
85,124,0
85,125,85
85,126,85
85,127,85
85,128,0
85,129,85
85,130,85
85,131,0
85,132,22
85,133,21
85,134,20
86,0,85
86,1,85
86,2,85
86,3,85
86,4,85
86,5,85
86,6,85
86,7,85
86,8,85
86,9,0
86,10,20
86,11,18
86,12,9
86,13,0
86,14,5
86,15,5
86,16,0
86,17,0
86,18,0
86,19,2
86,20,0
86,21,85
86,22,85
86,23,0
86,24,1
86,25,3
86,26,85
86,27,85
86,28,0
86,29,0
86,30,0
86,31,3
86,32,4
86,33,9
86,34,85
86,35,85
86,36,0
86,37,0
86,38,1
86,39,2
86,40,2
86,41,2
86,42,17
86,43,17
86,44,16
86,45,14
86,46,13
86,47,11
86,48,10
